SOURCE,SOURCEID,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,CAPACITY,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,URL,NAME2,NAME3,FORMERNM,STARTDATE,COMPLAINTS,ORDERS,COMPLAINT_ORDER_FACTOR,SOURCE_SYSTEM
Sterling Commerce,SCC_4410,520,1027,E.A. DIDDLE ARENA,1526 AVENUE OF CHAMPIONS,BOWLING GREEN,KY,42107,,(270) 745-5222,SINGLE USE,OPEN,7500,WARREN,28149,USA,36.98632342,-86.45776562,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.hilltopperhaven.com/arena/index.html,,,,2011-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_2719,522,1029,FAU ARENA,777 GLADES ROAD,BOCA RATON,FL,33431,,(561) 297-3000,SINGLE USE,OPEN,2900,PALM BEACH,12099,USA,26.37231198,-80.10933804,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://fausports.com/sports/2018/5/25/facilities-fau-arena-html.aspx,THE BURROW,,,2010-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_1460,523,1030,JACK STEPHENS CENTER,2801 S. UNIVERSITY AVENUE,LITTLE ROCK,AR,72204,,(501) 607-2877,SINGLE USE,OPEN,5600,PULASKI,5119,USA,34.72841468,-92.34053902,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://lrtrojans.com/sports/2015/6/2/athletics_stephenscenter.aspx?id=36,,,,2011-08-01,0,3,0,Salesforce
Sterling Commerce,SCC_2199,525,1032,HEALTH AND PHYSICAL EDUCATION ARENA,3105 ROSEWOOD ST,HOUSTON,TX,77004,,,SINGLE USE,OPEN,8100,HARRIS,48201,USA,29.72292777,-95.36558189,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://archive.tsu.edu/pages/1674.asp,,,,2013-08-01,0,2,0,Salesforce
Sterling Commerce,SCC_3935,528,1035,EVENT CENTER,300 S. 7TH STREET,SAN JOSE,CA,95112,,(408) 924-6360,SINGLE USE,OPEN,4600,SANTA CLARA,6085,USA,37.33534251,-121.8798474,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.sjsu.edu/studentunion/eventcenter/,THE EVENT CENTER ARENA,,,2013-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_1027,532,1040,MEMORIAL ATHLETIC AND CONVOCATION CENTER,1025 RISMAN DRIVE,KENT,OH,44243,,(330) 672-3000,SINGLE USE,OPEN,6327,PORTAGE,55097,USA,41.14819,-81.34399,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://kentstatesports.com/sports/2013/7/18/MAC%20Center.aspx,MAC CENTER,,,2018-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_1407,534,1042,NIU CONVOCATION CENTER,1525 WEST LINCOLN HIGHWAY,DEKALB,IL,60115,,(815) 752-6800,SINGLE USE,OPEN,10000,DEKALB,29063,USA,41.93519,-88.78559,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.convocenter.niu.edu/convo/index.shtml,,,,2018-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_5000,536,1044,MCGUIRK ARENA,360 WEST BROOMFIELD STREET,MOUNT PLEASANT,MI,48858,,(989) 774-7526,SINGLE USE,OPEN,5300,ISABELLA,26073,USA,43.58147,-84.77414507,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://cmuchippewas.com/sports/2018/7/6/facilities-mbb-facilities-html.aspx,,,,2011-03-01,0,1,0,Salesforce
Sterling Commerce,SCC_2707,539,1047,SMITH-HAMMOND-MIDDLETON MEMORIAL CENTER,300 BUCKLEY STREET,ORANGEBURG,SC,29117,,(800) 260-5956,SINGLE USE,OPEN,3200,ORANGEBURG,45075,USA,33.50099,-80.84652,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.scsuathletics.com/sports/2008/2/22/SHM_Floor.aspx?id=38,,,,2019-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_4595,540,1048,HYTCHE ATHLETIC CENTER,11868 ACADEMIC OVAL,PRINCESS ANNE,MD,21853,,,SINGLE USE,OPEN,5500,SOMERSET,42111,USA,38.21129,-75.6872,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://easternshorehawks.com/sports/2018/5/23/facilities-mdes-facilities-new-html.aspx,WILLIAM P. HYTCHE ATHLETIC CENTER,,,2011-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_4483,541,1049,MABEE CENTER,81ST STREET AND SOUTH LEWIS AVENUE,TULSA,OK,74136,,(918) 495-6000,SINGLE USE,OPEN,10575,TULSA,40143,USA,36.04804235,-95.95574868,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.oruathletics.com/facilities/mabee_center,,,,2019-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_4667,543,1051,WESTERN HALL,NORTH WESTERN AVENUE AND WEST UNIVERSITY DRIVE,MACOMB,IL,61455,,(309) 298-1228,SINGLE USE,OPEN,4781,MCDONOUGH,17109,USA,40.47160002,-90.68508002,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goleathernecks.com/sports/2014/6/6/facilities_0606144658.aspx?id=28,WASTE MANAGEMENT COURT AT WESTERN HALL,,,2011-06-01,0,1,0,Salesforce
Sterling Commerce,SCC_4970,548,1056,MOBY ARENA,951 W PLUM ST,FORT COLLINS,CO,80521,,(970) 491-7267,SINGLE USE,OPEN,8745,LARIMER,8069,USA,40.57573637,-105.0932675,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://csurams.com/facilities/?id=1,,,,2019-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_4806,549,1057,THOMAS AND MACK CENTER,4505 S MARYLAND PARKWAY,LAS VEGAS,NV,89154,,(702) 895-3761,SINGLE USE,OPEN,18776,CLARK,32003,USA,36.1049112,-115.1443551,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.thomasandmack.com/,,,,2016-09-01,0,1,0,Salesforce
Sterling Commerce,SCC_1880,550,1058,DREAMSTYLE ARENA,UNIVERSITY BOULEVARD SE AND AVENIDA DE CESAR CHAVEZ,ALBUQUERQUE,NM,87106,,(505) 925-5750,SINGLE USE,OPEN,18018,BERNALILLO,35001,USA,35.06691,-106.6322313,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://golobos.com/sports/2015/5/12/GEN_201401014.aspx,THE PIT,,WISEPIES ARENA,2014-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_3162,554,1062,GEORGE AND PHYLLIS ROTHMAN CENTER,UNIVERSITY PLAZA DRIVE AND TEMPLE AVENUE,TEANECK,NJ,7666,,(201) 692-2208,SINGLE USE,OPEN,6000,BERGEN,34003,USA,40.89665,-74.03238,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://fduknights.com/sports/2011/6/23/GEN_0623114331.aspx?&tab=3,STRATIS ARENA (INSIDE THE ROTHMAN CENTER),,,2011-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_3553,555,1063,WILLIAM H. PITT HEALTH AND RECREATION CENTER,PARK AVENUE AND JEFFERSON STREET,FAIRFIELD,CT,6825,,(203) 396-8130,SINGLE USE,OPEN,2062,FAIRFIELD,45039,USA,41.21941,-73.24462,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.sacredheart.edu/athletics/williamhpittcenter/,,,,2014-05-01,0,2,0,Salesforce
Sterling Commerce,SCC_3201,560,1068,LOUIS BROWN ATHLETIC CENTER,83 ROCKEFELLER ROAD,PISCATAWAY,NJ,8854,,(732) 445-2766,SINGLE USE,OPEN,8000,MIDDLESEX,25017,USA,40.52518967,-74.4412082,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://scarletknights.com/facilities/?id=1,THE RAC (RUTGERS ATHLETIC CENTER),,,2013-10-01,0,3,0,Salesforce
Sterling Commerce,SCC_3503,562,1071,FINNERAN PAVILION,SOUTH ITHAN AVENUE,VILLANOVA,PA,19085,,,SINGLE USE,OPEN,6500,DELAWARE,19055,USA,40.0340283,-75.33622187,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.finneranpavilion.com/,,,THE PAVILION,2018-04-01,0,1,0,Salesforce
Sterling Commerce,SCC_2679,567,1076,REED GYMNASIUM,EAST TERRY STREET AND MEMORIAL DRIVE,POCATELLO,ID,83201,,,SINGLE USE,OPEN,3040,BANNOCK,16005,USA,42.86445,-112.42899,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://isubengals.com/sports/2010/10/11/GEN_1011105822.aspx?path=general,,,,2011-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_1912,573,1082,WELSH-RYAN ARENA,2705 ASHLAND AVENUE,EVANSTON,IL,60208,,(847) 491-4659,SINGLE USE,OPEN,8117,COOK,27031,USA,42.06697451,-87.69242382,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://nusports.com/facilities/?id=12,SHIRLEY WELSH-RYAN ARENA,MCGAW MEMORIAL HALL,,2017-06-01,0,1,0,Salesforce
Sterling Commerce,SCC_2240,576,1085,ROBERT A. MOTT GYMNASIUM,SOUTH PERIMETER ROAD AND LONGVIEW LANE,SAN LUIS OBISPO,CA,93407,,,SINGLE USE,OPEN,3032,SAN LUIS OBISPO,6079,USA,35.29888792,-120.6585887,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.gopoly.com/insideathletics/mottathleticscenter,MOTT GYM,,,2019-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_4582,578,1087,THE MATADOME,PLUMMER STREET AND LINDLEY AVENUE,NORTHRIDGE,CA,91325,,,SINGLE USE,OPEN,1600,LOS ANGELES,6037,USA,34.24195931,-118.5264839,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gomatadors.com/sports/2015/6/22/GEN_20140101246.aspx,MATADOR GYMNASIUM/REDWOOD HALL,,,2012-09-01,0,3,0,Salesforce
Sterling Commerce,SCC_3245,580,1089,TITAN GYMNASIUM,GYMNASIUM CAMPUS DRIVE,FULLERTON,CA,92831,,,SINGLE USE,OPEN,4000,ORANGE,48361,USA,33.88309,-117.88612,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.fullertontitans.com/athletics/titan_gym,,,,2013-09-01,0,1,0,Salesforce
Sterling Commerce,SCC_1114,581,1090,WALTER PYRAMID,1250 N BELLFLOWER BLVD,LONG BEACH,CA,90815,,(562) 985-4111,SINGLE USE,OPEN,5000,LOS ANGELES,6037,USA,33.78746,-118.11446,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://longbeachstate.com/sports/2018/7/31/sports-facilities-spec-rel-15-walter-pyramid-html.aspx,,,,2015-08-01,0,2,0,Salesforce
Sterling Commerce,SCC_1547,594,1103,WOLSTEIN CENTER,EAST 18TH STREET AND PROSPECT AVENUE,CLEVELAND,OH,44115,,(216) 687-9292,SINGLE USE,OPEN,13610,CUYAHOGA,39035,USA,41.49925269,-81.67698419,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.wolsteincenter.com/,,,,2016-08-01,0,2,0,Salesforce
Sterling Commerce,SCC_4260,595,1104,UCCU CENTER,800 W UNIVERSITY PARKWAY,OREM,UT,84058,,(801) 863-6175,SINGLE USE,OPEN,8500,UTAH,49049,USA,40.27869419,-111.7170341,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://uccucenter.com/,,,MCKAY EVENTS CENTER,2019-07-01,0,2,0,Salesforce
Sterling Commerce,SCC_3320,603,1112,THE PALESTRA,223 SOUTH 33RD STREET,PHILADELPHIA,PA,19104,,(215) 898-4747,SINGLE USE,OPEN,8722,PHILADELPHIA,42101,USA,39.9514,-75.18863,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://pennathletics.com/sports/2016/6/24/_131485206803701538.aspx?id=444,,,,2013-12-01,0,3,0,Salesforce
Sterling Commerce,SCC_1133,609,1118,WALTER A. HAAS PAVILION,BANCROFT WAY AND DANA STREET,BERKELEY,CA,94720,,(510) 642-2444,SINGLE USE,OPEN,11877,ALAMEDA,6001,USA,37.86942067,-122.2622235,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://calbears.com/sports/2013/4/17/208212524.aspx,HAAS PAVILION,,,2016-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_3403,612,1121,MEMORIAL GYMNASIUM (TENNESSEE),25TH AVENUE SOUTH AND VANDERBILT PLACE,NASHVILLE,TN,37212,,(615) 322-1793,SINGLE USE,OPEN,14316,DAVIDSON,47037,USA,36.14460279,-86.80737961,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://vucommodores.com/sports/2018/7/10/facilities-memorial-gym-html.aspx,,,,2017-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_2443,613,1122,PETE MARAVICH ASSEMBLY CENTER,NORTH STADIUM ROAD,BATON ROUGE,LA,70803,,(225) 578-8205,SINGLE USE,OPEN,13215,EAST BATON ROUGE,22033,USA,30.41430379,-91.18448278,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.lsusports.net/ViewArticle.dbml?DB_OEM_ID=5200&ATCLID=177173,,,,2018-04-01,0,1,0,Salesforce
Sterling Commerce,SCC_4568,614,1123,RUPP ARENA,430 WEST VINE STREET,LEXINGTON,KY,40507,,(859) 233-4567,SINGLE USE,OPEN,23500,FAYETTE,48149,USA,38.0493651,-84.50260105,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.rupparena.com/,,,,2018-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_4414,615,1124,STEGEMAN COLISEUM,CARLTON STREET,ATHENS,GA,30602,,(706) 542-1231,SINGLE USE,OPEN,10523,CLARKE,19039,USA,33.94276003,-83.37820999,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://georgiadogs.com/sports/2017/6/16/stegeman-coliseum.aspx,,,,2016-02-01,0,2,0,Salesforce
Sterling Commerce,SCC_3139,616,1125,STEPHEN C. O'CONNELL CENTER,250 GALE LEMERAND DRIVE,GAINESVILLE,FL,32611,,(352) 392-5500,SINGLE USE,OPEN,12000,ALACHUA,12001,USA,29.64939718,-82.35123632,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.oconnellcenter.ufl.edu/,O'CONNELL CENTER,,,2013-08-01,0,3,0,Salesforce
Sterling Commerce,SCC_2955,618,1127,THOMPSON-BOLING ARENA,1600 PHILLIP FULMER WAY,KNOXVILLE,TN,37916,,(865) 974-0953,SINGLE USE,OPEN,21678,KNOX,31107,USA,35.95110318,-83.92486648,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.tbarena.com/,,,,2013-07-01,0,3,0,Salesforce
Sterling Commerce,SCC_2432,619,1128,MCALISTER FIELD HOUSE,HAMMOND AVENUE AND GRIER AVENUE,CHARLESTON,SC,29409,,(843) 953-3647,SINGLE USE,OPEN,6000,CHARLESTON,45019,USA,32.79851747,-79.96250871,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.citadel.edu/root/facilities,,,,2010-06-01,0,1,0,Salesforce
Sterling Commerce,SCC_4878,624,1133,MONTAGNE CENTER,4400 SOUTH M L KING JR PARKWAY,BEAUMONT,TX,77705,,(409) 880-1810,SINGLE USE,OPEN,10080,JEFFERSON,22051,USA,30.04405731,-94.07072621,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://montagnecenter.com/,,,,2012-07-01,0,2,0,Salesforce
Sterling Commerce,SCC_4947,625,1134,PRATHER COLISEUM,CASPERI STREET AND SOUTH JEFFERSON STREET,NATCHITOCHES,LA,71457,,,SINGLE USE,OPEN,4000,NATCHITOCHES,22069,USA,31.74407908,-93.09523493,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://nsudemons.com/facilities/?id=8,,,,2016-01-01,0,2,0,Salesforce
Sterling Commerce,SCC_2269,627,1136,STRAHAN COLISEUM,AQUARENA SPRINGS DRIVE AND CHARLES AUSTIN DRIVE,SAN MARCOS,TX,78666,,(512) 245-2114,SINGLE USE,OPEN,7200,HAYS,48209,USA,29.88857238,-97.93258494,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://txstatebobcats.com/sports/2010/7/29/MBB_0729100618.aspx?tab=strahancoliseum,,,,2018-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_1480,628,1137,UNIVERSITY CENTER,WEST UNIVERSITY AVENUE AND COLLEGE DRIVE,HAMMOND,LA,70401,,(985) 549-3819,SINGLE USE,OPEN,7561,TANGIPAHOA,22105,USA,30.52017,-90.47315721,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.southeastern.edu/admin/uc/index.html,,,,2013-08-01,0,2,0,Salesforce
Sterling Commerce,SCC_3594,631,1140,MAGNESS ARENA,2201 EAST ASBURY AVENUE,DENVER,CO,80210,,(303) 871-3845,SINGLE USE,OPEN,7200,DENVER,8031,USA,39.68206001,-104.9617369,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://ritchiecenterevents.du.edu/venues/magness-arena/,RITCHIE CENTER,,,2019-09-01,0,3,0,Salesforce
Sterling Commerce,SCC_3866,634,1143,OCEAN BANK CONVOCATION CENTER,11200 SW 8TH STREET,MIAMI,FL,33174,,(305) 554-0848,SINGLE USE,OPEN,5000,MIAMI-DADE,12086,USA,25.75696578,-80.37960852,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://fiusports.com/sports/2014/6/19/GEN_0619142140.aspx,,,FIU ARENA,2016-02-01,0,3,0,Salesforce
Sterling Commerce,SCC_2533,639,1148,HARRISON HPER COMPLEX,SUNFLOWER LANE AND LEFLORE AVENUE,ITTA BENA,MS,38941,,,SINGLE USE,OPEN,5000,LEFLORE,28083,USA,33.51051254,-90.34104165,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://mvsusports.com/news/2013/5/24/MBB_0524133541.aspx?path=mbball,RICHARD W. HARRISON HPER COMPLEX,,,2017-05-01,0,2,0,Salesforce
Sterling Commerce,SCC_4160,641,1150,PAN AMERICAN CENTER,INTERNATIONAL MALL AND PAYNE STREET,LAS CRUCES,NM,88003,,(575) 646-1420,SINGLE USE,OPEN,12482,DONA ANA,35013,USA,32.28401548,-106.7422255,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://panam.nmsu.edu/,,,,2014-01-01,0,1,0,Salesforce
Sterling Commerce,SCC_3266,649,1158,ALICO ARENA,10501 FGCU BOULEVARD,FORT MEYERS,FL,33965,,(239) 590-7145,SINGLE USE,OPEN,4500,LEE,48287,USA,26.47106184,-81.76464295,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://fgcuathletics.com/sports/2014/8/16/alicoarena.aspx,,,,2019-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_2361,654,1164,KIMMEL ARENA,227 CAMPUS DRIVE,ASHEVILLE,NC,28804,,(828) 258-7712,SINGLE USE,OPEN,3200,BUNCOMBE,37021,USA,35.61815807,-82.56887087,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uncabulldogs.com/facilities/?id=6,WILMA M. SHERRILL CENTER,,,2013-09-01,0,2,0,Salesforce
Sterling Commerce,SCC_4025,658,1168,ICARDO CENTER,ROADRUNNER DRIVE,BAKERSFIELD,CA,93301,,(661) 654-2583,SINGLE USE,OPEN,3800,KERN,6029,USA,35.34760469,-119.1027637,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gorunners.com/news/2006/10/8/639747.aspx,,,,2019-09-01,0,3,0,Salesforce
Sterling Commerce,SCC_4847,659,1169,STROH CENTER,1535 WOOSTER STREET,BOWLING GREEN,OH,43042,,(419) 372-0000,SINGLE USE,OPEN,4700,WOOD,55141,USA,41.37526,-83.62639,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://bgsufalcons.com/sports/2012/6/11/MBB_0611123748.aspx,,,,2015-12-01,0,3,0,Salesforce
Sterling Commerce,SCC_2976,660,1170,MCDOUGALD-MCLENDON GYMNASIUM,1801 FAYETTEVILLE STREET,DURHAM,NC,27707,,(919) 530-7057,SINGLE USE,OPEN,3116,DURHAM,37063,USA,35.97583,-78.89778,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://nccueaglepride.com/sports/2010/6/11/MBB_0611103023.aspx?id=2,,,,2016-04-01,0,1,0,Salesforce
Sterling Commerce,SCC_1777,662,1172,CHACE ATHLETIC CENTER,1150 DOUGLAS PIKE,SMITHFIELD,RI,2917,,,SINGLE USE,OPEN,2600,PROVIDENCE,44007,USA,41.92125263,-71.53963404,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.bryantbulldogs.com/information/Facilities/Chace,ELIZABETH & MALCOLM CHACE WELLNESS & AC,,,2016-01-01,0,1,0,Salesforce
Sterling Commerce,SCC_1897,668,1178,LADD-PEEBLES STADIUM,1621 VIRGINIA STREET,MOBILE,AL,36604,,(251) 208-2500,SINGLE USE,OPEN,33471,MOBILE,1097,USA,30.673067,-88.075635,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://laddpeeblesstadium.com/,,,,2012-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_1866,674,1184,PAULSON STADIUM,207 LANIER DRIVE,STATESBORO,GA,30458,,(912) 478-5047,SINGLE USE,OPEN,25000,BULLOCH,13031,USA,32.412166,-81.783145,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gseagles.com/sports/2013/7/23/FB_0723131314.aspx?id=16,,,,2013-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_3360,678,1188,GRAND PRIX OF HOUSTON,1 RELIANT PARK,HOUSTON,TX,77054,,(317) 716-5256,SINGLE USE,OPEN,-999,HARRIS,48201,USA,29.6826,-95.408,711212,RACETRACKS,http://www.grandprixofhouston.com/,,,,2014-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_3599,679,1189,DELTA DOWNS,2717 DELTA DOWNS DRIVE,VINTON,LA,70668,,(800) 589-7441,SINGLE USE,OPEN,-999,CALCASIEU,22019,USA,30.19315017,-93.62314738,711212,RACETRACKS,https://www.deltadowns.com/,,,,2011-04-01,0,1,0,Salesforce
Sterling Commerce,SCC_1981,681,1191,SUNLAND PARK,1200 FUTURITY DRIVE,SUNLAND PARK,NM,88063,,(575) 874-5200,SINGLE USE,OPEN,-999,DOÑA ANA,35013,USA,31.80705,-106.559,711212,RACETRACKS,http://www.sunland-park.com/,,,,2011-09-01,0,2,0,Salesforce
Sterling Commerce,SCC_1514,682,1192,TURFWAY PARK,7500 TURFWAY ROAD,FLORENCE,KY,41042,,(859) 371-0200,SINGLE USE,OPEN,-999,BOONE,21015,USA,39.024502,-84.63477,711212,RACETRACKS,http://www.turfway.com/home,,,,2016-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_3846,684,1194,BARCLAYS CENTER,620 ATLANTIC AVENUE,BROOKLYN,NY,11217,,(917) 618-6100,MULTIUSE,OPEN,17732,KINGS,36047,USA,40.68257325,-73.97523034,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.barclayscenter.com/,,,,2012-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_1988,687,1197,GCU ARENA,3300 WEST CAMELBACK ROAD,PHOENIX,AZ,85017,,(602) 639-8979,SINGLE USE,OPEN,7000,MARICOPA,4013,USA,33.51024271,-112.1289423,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.gcuarena.com/,,,,2011-06-01,0,3,0,Salesforce
Sterling Commerce,SCC_4948,688,1198,MCDERMOTT CENTER,4300 BROADWAY,SAN ANTONIO,TX,78209,,,SINGLE USE,OPEN,2000,BEXAR,48029,USA,29.46807621,-98.46933087,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uiwcardinals.com/sports/2009/7/2/GEN_0702095708.aspx?tab=facilities,,,,2013-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_4306,689,1199,COSTELLO ATHLETIC CENTER,VFW HIGHWAY,LOWELL,MA,1854,,,SINGLE USE,OPEN,2000,MIDDLESEX,25017,USA,42.65549969,-71.32414872,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goriverhawks.com/sports/2014/7/18/general_0718141622.aspx?id=178,,,,2018-04-01,0,2,0,Salesforce
Sterling Commerce,SCC_2640,691,1201,BB&T ARENA,500 NUNN DRIVE,HIGHLAND HEIGHTS,KY,41099,,(859) 442-2652,SINGLE USE,OPEN,9400,CAMPBELL,21037,USA,39.03193469,-84.45909715,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.thebbtarena.com/,,,THE BANK OF KENTUCKY CENTER,2011-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_3885,692,1202,BBVA COMPASS STADIUM,2200 TEXAS AVENUE,HOUSTON,TX,77003,,(713) 547-3000,SINGLE USE,OPEN,22039,HARRIS,48201,USA,29.752325,-95.35206,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.bbvacompassstadium.com/,,,,2012-07-01,0,2,0,Salesforce
Sterling Commerce,SCC_2129,693,176,MCLANE STADIUM,SOUTH MARTIN LUTHER KING JR BLVD,WACO,TX,76704,,(254) 710-1000,SINGLE USE,OPEN,45140,MCLENNAN,48309,USA,31.558178,-97.115677,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.mclanestadium.com/,,,,2015-02-01,0,1,0,Salesforce
